,gameIds,timeStamps,queues,seasons
18284,2675586773,1513805945298,420,9
18285,2673528798,1513567720546,420,9
18286,2673496225,1513564883429,420,9
18287,2673011461,1513546147650,420,9
18288,2672975276,1513544034862,420,9
18289,2667951318,1512957775272,450,9
18290,2667050736,1512877558004,420,9
18291,2666938132,1512869559100,420,9
18292,2661458327,1512261970283,420,9
18293,2661402791,1512258099340,420,9
18294,2661394829,1512256374334,420,9
18295,2661354621,1512253448268,450,9
18296,2661298437,1512249266101,430,9
18297,2679422516,1514234225373,400,9
18298,2679348653,1514228053680,420,9
18299,2679343103,1514225597197,420,9
18300,2679270988,1514196112421,420,9
18301,2679250055,1514193998064,420,9
18302,2679243922,1514191260301,420,9
18303,2679240461,1514189514910,420,9
18304,2679197288,1514187382350,420,9
18305,2679073371,1514174370977,420,9
18306,2679066818,1514173130671,420,9
18307,2678995968,1514166366584,420,9
18308,2678980784,1514164057002,420,9
18309,2678970228,1514161104868,420,9
18310,2678908791,1514159582276,1010,9
18311,2672313045,1513463172825,450,9
18312,2672215308,1513452510245,400,9
18313,2671967651,1513409552666,400,9
18314,2671951261,1513407252089,400,9
18315,2671855101,1513405366751,400,9
18316,2671763874,1513402722141,400,9
18317,2663347282,1512447863133,420,9
18318,2663317625,1512445939669,420,9
18319,2663285193,1512443548836,420,9
18320,2663264470,1512441447875,420,9
18321,2661511133,1512264877339,420,9
18322,2661340923,1512252374801,1000,9
18323,2661336874,1512251678053,1000,9
18324,2661289285,1512249444087,420,9
18325,2661259288,1512246733675,420,9
18326,2661255205,1512245383236,1000,9
18327,2661226811,1512243073149,440,9
18328,2656829876,1511739587864,400,9
18329,2656781451,1511737519803,400,9
18330,2656389067,1511682733403,1000,9
18331,2656373144,1511680970256,850,9
18332,2656357552,1511679473108,850,9
18333,2656330077,1511677646470,850,9
18334,2653384674,1511414900988,420,9
18335,2653363823,1511412995330,420,9
18336,2653210045,1511404068257,420,9
18337,2672336554,1513464703419,420,9
18338,2671528193,1513395101315,420,9
18339,2671497772,1513392851087,420,9
18340,2671476665,1513390478972,420,9
18341,2671457920,1513388691826,420,9
18342,2671071157,1513318781123,420,9
18343,2671042438,1513316203135,420,9
18344,2671030787,1513313576461,420,9
18345,2668340166,1513030510583,420,9
18346,2668294873,1513027957583,420,9
18347,2668275570,1513023653819,420,9
18348,2667822690,1512947368991,420,9
18349,2667615712,1512924600870,420,9
18350,2667624171,1512923994679,420,9
18351,2667612033,1512922427563,420,9
18352,2667589428,1512920527175,420,9
18353,2667576378,1512917561095,420,9
18354,2666996575,1512874209559,420,9
18355,2666957825,1512869590182,420,9
18356,2666932174,1512867903403,420,9
18357,2677650323,1514012613710,1010,9
18358,2677624712,1514011016057,1010,9
18359,2677308080,1513984899104,1010,9
18360,2677302765,1513983291675,1010,9
18361,2676792016,1513930776145,430,9
18362,2676758711,1513929086092,430,9
18363,2676672735,1513921895865,440,9
18364,2676247269,1513887826120,430,9
18365,2676079061,1513844868917,420,9
18366,2676074419,1513842774858,420,9
18367,2676039089,1513840346897,420,9
18368,2675984621,1513834389231,420,9
18369,2675935367,1513832090319,420,9
18370,2675827042,1513824597011,420,9
18371,2675557726,1513803617585,420,9
18372,2675551128,1513801456334,420,9
18373,2675495282,1513798768970,420,9
18374,2675335124,1513759439622,420,9
18375,2675292004,1513754131154,430,9
18376,2675254640,1513752015876,430,9
18377,2674523307,1513718057937,1010,9
18378,2674507046,1513716480870,1010,9
18379,2671564938,1513396573573,430,9
18380,2671533730,1513394179011,450,9
18381,2671439946,1513386381986,430,9
18382,2671401802,1513384081475,920,9
18383,2670728774,1513289455397,450,9
18384,2669986421,1513216464917,920,9
18385,2669394663,1513134242998,920,9
18386,2667866043,1512951254004,430,9
18387,2667116005,1512881040861,430,9
18388,2667058060,1512879084174,430,9
18389,2667037856,1512876818748,430,9
18390,2667020567,1512875060455,430,9
18391,2666989789,1512872423482,430,9
18392,2666779044,1512855567861,420,9
18393,2666378739,1512794078562,400,9
18394,2666346102,1512791253343,400,9
18395,2666307864,1512789239179,400,9
18396,2666273247,1512785720728,400,9
18397,2677810370,1514049859971,400,9
18398,2677116348,1513967703477,1010,9
18399,2676460512,1513906030504,1010,9
18400,2676415344,1513904414072,1010,9
18401,2676298097,1513894323946,1010,9
18402,2675738800,1513818807160,1010,9
18403,2675732808,1513817508919,1010,9
18404,2675696815,1513816151535,1010,9
18405,2675688217,1513814452464,1010,9
18406,2675661752,1513812507229,1010,9
18407,2674799651,1513737056001,1010,9
18408,2674739036,1513734964111,1010,9
18409,2674707417,1513732882946,1010,9
18410,2674669683,1513731198700,1010,9
18411,2674664860,1513730208379,1010,9
18412,2674654362,1513728337064,1010,9
18413,2674027302,1513645202652,400,9
18414,2673999278,1513643029606,400,9
18415,2671537790,1513395031147,450,9
18416,2671428191,1513386160782,450,9
18417,2679387113,1514231874083,400,9
18418,2679373487,1514229929464,1010,9
18419,2679365812,1514227665226,420,9
18420,2679350198,1514224760664,420,9
18421,2679333464,1514221559985,420,9
18422,2679321142,1514219645725,420,9
18423,2679307009,1514217017389,420,9
18424,2679229326,1514193446279,420,9
18425,2679232843,1514190442894,420,9
18426,2679216986,1514187964788,420,9
18427,2679191291,1514185225293,420,9
18428,2679173887,1514183261278,420,9
18429,2679138064,1514181063525,420,9
18430,2678519064,1514137885986,420,9
18431,2678506951,1514136189881,420,9
18432,2678511373,1514133772476,420,9
18433,2678486332,1514130831185,420,9
18434,2678341445,1514100545374,400,9
18435,2678313940,1514098166976,400,9
18436,2677933826,1514065317787,450,9
18437,2679699490,1514263195068,1010,9
18438,2679674442,1514261557559,1010,9
18439,2679645397,1514259409591,1010,9
18440,2679618886,1514257785962,1010,9
18441,2679615276,1514256894908,1010,9
18442,2679610042,1514255512914,1010,9
18443,2679434383,1514237673543,1010,9
18444,2679416108,1514235160360,1010,9
18445,2679268523,1514204991179,1010,9
18446,2679258918,1514203617975,1010,9
18447,2660937679,1512193204082,1000,9
18448,2644356426,1510548813791,420,9
18449,2644303272,1510546038044,420,9
18450,2643247941,1510467029117,420,9
18451,2643166332,1510461068925,420,9
18452,2632356175,1509326894337,960,9
18453,2632360680,1509325956272,950,9
18454,2631597285,1509265490469,960,9
18455,2631595693,1509264348868,960,9
18456,2631611820,1509263104677,960,9
18457,2653430553,1511417754721,420,9
18458,2644299933,1510545364684,400,9
18459,2642913986,1510444749207,400,9
18460,2641043857,1510291117741,400,9
18461,2641013293,1510288968112,400,9
18462,2629041894,1508961834337,440,9
18463,2629007495,1508959359055,440,9
18464,2625230351,1508553280326,420,9
18465,2625210080,1508551079764,420,9
18466,2625179867,1508548834362,420,9
18467,2625156959,1508548130510,420,9
18468,2624414052,1508471445103,420,9
18469,2624403785,1508469177234,420,9
18470,2624321131,1508463923751,400,9
18471,2624292824,1508461986686,400,9
18472,2623816859,1508382028173,440,9
18473,2623794473,1508379322998,440,9
18474,2623739262,1508375797848,400,9
18475,2622609762,1508229563958,440,9
18476,2621393780,1508109534875,440,9
18477,2679065322,1514172669976,400,9
18478,2677777835,1514048094373,400,9
18479,2677773591,1514045665096,400,9
18480,2677497160,1514000531131,400,9
18481,2676417880,1513905090195,400,9
18482,2675706223,1513816123997,400,9
18483,2675542401,1513801425310,400,9
18484,2675515071,1513799228680,400,9
18485,2675062421,1513743149715,400,9
18486,2674014520,1513644451134,400,9
18487,2672559810,1513482949556,400,9
18488,2670849269,1513301330691,400,9
18489,2669262563,1513125598613,400,9
18490,2669053479,1513102798595,400,9
18491,2669033161,1513096355046,400,9
18492,2669020673,1513093722660,400,9
18493,2669011228,1513082009243,400,9
18494,2668434840,1513041672105,400,9
18495,2668388136,1513039504446,400,9
18496,2667662342,1512931786359,400,9
18497,2678259496,1514094409473,1010,9
18498,2678243515,1514092709955,1010,9
18499,2677560658,1514005208598,400,9
18500,2677530644,1514002912149,1010,9
18501,2677184471,1513974296457,1010,9
18502,2677167830,1513972238723,1010,9
18503,2676583857,1513915396541,1010,9
18504,2676520467,1513910471363,1010,9
18505,2676490211,1513908224371,1010,9
18506,2676460388,1513906007464,1010,9
18507,2676206081,1513883151023,1010,9
18508,2676202496,1513881517842,1010,9
18509,2676197534,1513879966247,1010,9
18510,2675933862,1513831775832,400,9
18511,2675826359,1513824358269,1010,9
18512,2675807013,1513822812887,1010,9
18513,2675780981,1513821319471,1010,9
18514,2675753563,1513819789002,1010,9
18515,2675323242,1513758272881,1010,9
18516,2675308887,1513756591959,1010,9
18517,2675583945,1513805028802,1010,9
18518,2675557757,1513803601778,420,9
18519,2673987623,1513642618325,420,9
18520,2673043484,1513549440939,420,9
18521,2671277002,1513370078669,420,9
18522,2669827843,1513201290755,420,9
18523,2669822758,1513199498785,420,9
18524,2669095251,1513108622487,420,9
18525,2668234015,1513016399111,420,9
18526,2667813712,1512947519476,420,9
18527,2666676275,1512845304581,420,9
18528,2666120273,1512768971154,440,9
18529,2665438196,1512696728861,420,9
18530,2665317398,1512681973818,420,9
18531,2665294418,1512675468497,420,9
18532,2665057769,1512620621737,420,9
18533,2665002745,1512616751746,420,9
18534,2664918277,1512610607500,420,9
18535,2664889063,1512608086375,420,9
18536,2664894153,1512606616176,420,9
18537,2677877802,1514060324669,420,9
18538,2677858098,1514057380090,420,9
18539,2677856271,1514056727685,420,9
18540,2677812336,1514050816323,420,9
18541,2677784627,1514046897662,420,9
18542,2677759278,1514043366614,420,9
18543,2677332404,1513986247732,420,9
18544,2677296978,1513984371873,420,9
18545,2677257390,1513981487261,420,9
18546,2677260651,1513979787518,420,9
18547,2677189707,1513976120989,420,9
18548,2677183665,1513974151021,420,9
18549,2676795165,1513932482461,420,9
18550,2676768350,1513929282371,420,9
18551,2676363741,1513899061035,420,9
18552,2676344976,1513896925913,420,9
18553,2676319550,1513895366439,420,9
18554,2676311710,1513893075382,420,9
18555,2676220297,1513881425923,420,9
18556,2676172238,1513876192481,420,9
18557,2677810738,1514050030982,420,9
18558,2677481447,1513998918779,1010,9
18559,2677463412,1513997280763,1010,9
18560,2677437034,1513995736609,1010,9
18561,2677407465,1513993477670,420,9
18562,2677038833,1513964907688,420,9
18563,2677034327,1513962430891,420,9
18564,2675784005,1513822040520,420,9
18565,2675724649,1513817982131,420,9
18566,2675690942,1513814905986,420,9
18567,2674809572,1513737336348,420,9
18568,2674730878,1513733418952,1010,9
18569,2674018040,1513645376870,420,9
18570,2673998245,1513642749513,420,9
18571,2673882995,1513630842368,420,9
18572,2673874200,1513627634402,420,9
18573,2673829701,1513624906531,420,9
18574,2673825079,1513622362119,420,9
18575,2673799178,1513618644590,420,9
18576,2673796387,1513616630732,420,9
18577,2647032135,1510868507365,400,9
18578,2638676584,1510076115578,440,9
18579,2637385687,1509926232167,400,9
18580,2637349999,1509922382541,400,9
18581,2636403346,1509843691787,440,9
18582,2634191809,1509578792184,440,9
18583,2634130876,1509571982751,440,9
18584,2633575368,1509490897685,440,9
18585,2632715794,1509393694741,400,9
18586,2630157893,1509131452502,400,9
18587,2630152479,1509128800790,400,9
18588,2630106956,1509125292489,400,9
18589,2629090867,1508969624188,400,9
18590,2616507820,1507587487076,420,9
18591,2611062784,1506919139283,440,9
18592,2609694854,1506797665606,440,9
18593,2607760979,1506539293962,440,9
18594,2607206176,1506489203390,440,9
18595,2607210619,1506485914472,440,9
18596,2607156454,1506483801888,440,9
18597,1801829315,1505499816778,420,9
18598,1801286139,1505431886694,420,9
18599,2597524273,1505315324893,420,9
18600,2597503171,1505312910375,420,9
18601,2595926976,1505150612199,32,9
18602,2595944203,1505146639903,420,9
18603,2595939884,1505140785930,420,9
18604,2595440287,1505080142755,400,9
18605,2595309039,1505072947921,420,9
18606,2595005901,1505058643508,420,9
18607,2594405023,1505002372886,420,9
18608,2594251029,1504989287909,980,9
18609,2594126418,1504981831439,420,9
18610,2593562729,1504921169351,420,9
18611,2593511037,1504918611145,420,9
18612,2593460008,1504916215639,420,9
18613,2593430523,1504914060282,420,9
18614,2593372938,1504912265980,420,9
18615,2593061882,1504900369358,420,9
18616,2592977789,1504898564538,980,9
18617,2678624691,1514140688105,1010,9
18618,2676285212,1513890910495,1010,9
18619,2676227864,1513884640190,1010,9
18620,2676179258,1513880062377,420,9
18621,2674035508,1513646879485,430,9
18622,2674029402,1513645603756,430,9
18623,2673935818,1513635822415,400,9
18624,2673889376,1513633194478,420,9
18625,2673840304,1513620308923,420,9
18626,2673708835,1513585202659,400,9
18627,2673704778,1513583178244,400,9
18628,2673077889,1513552958712,400,9
18629,2673047623,1513550584974,400,9
18630,2673027788,1513547954818,400,9
18631,2672988535,1513545274456,400,9
18632,2672992190,1513543508161,400,9
18633,2672158536,1513446499076,420,9
18634,2672142652,1513443444694,420,9
18635,2671368154,1513380698752,400,9
18636,2671281576,1513371143447,400,9
18637,2679682774,1514261532768,430,9
18638,2679656961,1514260102695,450,9
18639,2679227152,1514192044075,400,9
18640,2679230409,1514189329392,400,9
18641,2679220645,1514188793513,400,9
18642,2679173569,1514183061210,430,9
18643,2679141206,1514179475043,430,9
18644,2679123464,1514177569956,430,9
18645,2679095098,1514175298267,430,9
18646,2678233896,1514092513727,430,9
18647,2677740691,1514032015132,450,9
18648,2677728751,1514030431164,430,9
18649,2677718381,1514028575100,430,9
18650,2677713653,1514023563082,430,9
18651,2677495768,1514000134894,430,9
18652,2676750678,1513926319004,440,9
18653,2676721490,1513924168436,440,9
18654,2676671808,1513921558019,430,9
18655,2676031932,1513838136997,430,9
18656,2675992564,1513835743148,430,9
18657,2678750786,1514146058086,1010,9
18658,2678663928,1514143625722,420,9
18659,2678587313,1514141006841,420,9
18660,2678519177,1514137960902,420,9
18661,2678505975,1514135673113,420,9
18662,2678502115,1514133314249,1010,9
18663,2678469563,1514131573015,1010,9
18664,2677900682,1514061271179,420,9
18665,2677863959,1514058617094,420,9
18666,2677835176,1514055529945,420,9
18667,2677817613,1514053111396,420,9
18668,2677812709,1514050998964,420,9
18669,2677785613,1514047412990,420,9
18670,2677774779,1514046313765,420,9
18671,2677780570,1514044305055,420,9
18672,2677762924,1514038204375,1010,9
18673,2677418248,1513995493409,1010,9
18674,2677411019,1513993710044,1010,9
18675,2677401995,1513991926690,1010,9
18676,2677377213,1513990664073,1010,9
18677,2648082312,1510976870717,420,9
18678,2644149292,1510537827393,400,9
18679,2643141726,1510458448905,400,9
18680,2643092227,1510456728393,400,9
18681,2642017696,1510373744804,400,9
18682,2641972739,1510370941851,400,9
18683,2640817745,1510276588035,400,9
18684,2640767330,1510274195277,400,9
18685,2640756005,1510271823005,400,9
18686,2640705271,1510268902531,400,9
18687,2639854416,1510191291763,400,9
18688,2639827219,1510189882892,400,9
18689,2639799294,1510188332327,400,9
18690,2639782353,1510184781837,400,9
18691,2638949835,1510106384386,450,9
18692,2638889543,1510103952516,400,9
18693,2638868885,1510101369895,400,9
18694,2638860471,1510099067106,400,9
18695,2638822328,1510096338585,400,9
18696,2638802679,1510093260552,400,9
18697,2673893075,1513631196963,420,9
18698,2673877193,1513628913573,420,9
18699,2673828820,1513624454676,420,9
18700,2673832254,1513621261919,420,9
18701,2673796774,1513617006715,420,9
18702,2673678478,1513580618481,420,9
18703,2673682073,1513578713602,420,9
18704,2673654417,1513576380919,420,9
18705,2673079471,1513553406229,420,9
18706,2672895247,1513534557384,420,9
18707,2672880683,1513532068643,420,9
18708,2671558495,1513397306216,420,9
18709,2671492432,1513391738385,420,9
18710,2670646756,1513275486172,420,9
18711,2670633639,1513272757464,420,9
18712,2670618414,1513269663391,420,9
18713,2670004949,1513216546534,420,9
18714,2669480425,1513139512106,420,9
18715,2669412957,1513135948350,420,9
18716,2669399893,1513133619571,420,9
18717,2677860960,1514057632959,420,9
18718,2677835134,1514055545479,420,9
18719,2677829285,1514054061911,420,9
18720,2677206592,1513975408105,420,9
18721,2677175828,1513972070177,420,9
18722,2677129580,1513969621579,420,9
18723,2677116781,1513967994989,420,9
18724,2677091562,1513965237420,420,9
18725,2677018434,1513963606365,420,9
18726,2676227321,1513884406447,1010,9
18727,2676214076,1513882397845,1010,9
18728,2676028705,1513840149749,1010,9
18729,2676043030,1513838869359,1010,9
18730,2675996172,1513836696195,400,9
18731,2675907303,1513830493765,420,9
18732,2675878326,1513828704326,420,9
18733,2675845933,1513826207850,1010,9
18734,2675823972,1513823903005,1010,9
18735,2675784556,1513822044223,1010,9
18736,2675774625,1513820311907,1010,9
18737,2679805336,1514273472567,1010,9
18738,2679791949,1514271681768,1010,9
18739,2679784743,1514269892656,1010,9
18740,2679758929,1514268190280,1010,9
18741,2679742677,1514266414058,1010,9
18742,2679725936,1514264778995,1010,9
18743,2679701612,1514263294426,1010,9
18744,2679636183,1514257682084,420,9
18745,2679598538,1514255607399,420,9
18746,2679482302,1514241222423,420,9
18747,2679438246,1514239159451,420,9
18748,2679429009,1514236497325,420,9
18749,2679166904,1514183720968,420,9
18750,2679134396,1514180043047,420,9
18751,2679105669,1514177697693,420,9
18752,2679075221,1514174856358,440,9
18753,2678364690,1514105620524,420,9
18754,2678339531,1514103187953,420,9
18755,2677681618,1514016637973,420,9
18756,2677662908,1514013875027,420,9
18757,2667857028,1512951448976,420,9
18758,2605585881,1506290378988,420,9
18759,2605562634,1506288476431,420,9
18760,2604835474,1506196709888,420,9
18761,2604831639,1506194831770,420,9
18762,2600401427,1505654027590,420,9
18763,2600219219,1505651417914,420,9
18764,2598680701,1505488992092,420,9
18765,2597218288,1505280332548,420,9
18766,2597205394,1505277983526,420,9
18767,2585565079,1504030253459,420,9
18768,2585561489,1504026662377,420,9
18769,2585437620,1504023289898,420,9
18770,2579431152,1503327108289,420,9
18771,2576819263,1503092754497,420,9
18772,2572287690,1502637576854,420,9
18773,2570409390,1502473024181,420,9
18774,2570595910,1502471859376,31,9
18775,2551450573,1500369416201,420,9
18776,2551334516,1500365959042,2,9
18777,2679834160,1514277719618,420,9
18778,2679822728,1514276169661,420,9
18779,2679797692,1514273917282,420,9
18780,2679792920,1514272124360,420,9
18781,2679785346,1514270207501,420,9
18782,2679502819,1514244589488,450,9
18783,2679249105,1514194473753,450,9
18784,2679245873,1514192404298,420,9
18785,2679239986,1514189287688,420,9
18786,2679196797,1514187061086,450,9
18787,2678879470,1514156147059,450,9
18788,2678875735,1514154820181,450,9
18789,2678872036,1514153479965,450,9
18790,2678814091,1514151362544,420,9
18791,2678800204,1514149392954,450,9
18792,2678755429,1514147705657,1010,9
18793,2678350714,1514100520943,450,9
18794,2678321353,1514097680909,420,9
18795,2678282505,1514095007880,420,9
18796,2677899605,1514063755030,420,9
18797,2678011416,1514073725114,440,9
18798,2677837060,1514056282718,440,9
18799,2674416215,1513704408724,440,9
18800,2674401593,1513701423480,440,9
18801,2674194022,1513658185792,440,9
18802,2674132269,1513653224825,420,9
18803,2674111369,1513650839779,420,9
18804,2674049628,1513648168580,420,9
18805,2674042743,1513646486458,440,9
18806,2673971572,1513640642807,440,9
18807,2673914703,1513635104913,440,9
18808,2673904984,1513632045427,440,9
18809,2673867193,1513628794566,440,9
18810,2673679931,1513578063797,440,9
18811,2673599797,1513570280738,440,9
18812,2673536383,1513567265488,440,9
18813,2673480554,1513563422546,440,9
18814,2673422390,1513561576372,440,9
18815,2673278887,1513558834163,440,9
18816,2672438294,1513475629414,440,9
18817,2679855892,1514287181332,420,9
18818,2679681662,1514261335323,420,9
18819,2679263211,1514197767118,420,9
18820,2679270312,1514195532190,420,9
18821,2679247609,1514193516828,420,9
18822,2679131720,1514179334704,420,9
18823,2679090807,1514174163290,420,9
18824,2678974997,1514162796059,420,9
18825,2678937901,1514160203690,420,9
18826,2678883369,1514154508864,420,9
18827,2678777170,1514148900589,420,9
18828,2678663345,1514143400412,420,9
18829,2678661731,1514142750487,420,9
18830,2678503988,1514134548491,420,9
18831,2678487328,1514131546020,420,9
18832,2678467492,1514130144224,420,9
18833,2678164615,1514086246261,420,9
18834,2678039309,1514076871458,420,9
18835,2677989208,1514073021360,420,9
18836,2677755303,1514039775573,420,9
18837,2679008207,1514167327434,1010,9
18838,2677391145,1513991424472,1010,9
18839,2667733846,1512939046762,420,9
18840,2659638640,1512069219450,420,9
18841,2659568640,1512051512794,420,9
18842,2658175894,1511896787814,420,9
18843,2658123854,1511877554674,420,9
18844,2654811351,1511557913475,430,9
18845,2653748992,1511468866910,420,9
18846,2653346622,1511413359403,420,9
18847,2653094025,1511397594906,420,9
18848,2652877454,1511383460127,420,9
18849,2652016365,1511312803364,420,9
18850,2651909308,1511303152226,420,9
18851,2651858235,1511299435066,420,9
18852,2649569265,1511119143298,420,9
18853,2648666023,1511039833195,420,9
18854,2648534987,1511026805126,420,9
18855,2647591930,1510944217146,430,9
18856,2647566184,1510941245826,420,9
18857,2670950121,1513308388227,400,9
18858,2668363206,1513035013160,400,9
18859,2667857306,1512951546141,400,9
18860,2662733212,1512360249655,440,9
18861,2662710599,1512357777958,440,9
18862,2662690380,1512355869172,440,9
18863,2662618232,1512353283368,440,9
18864,2662564445,1512348336138,1000,9
18865,2662524212,1512346178455,400,9
18866,2660401694,1512169780749,440,9
18867,2660333945,1512167172511,440,9
18868,2660258834,1512161854269,420,9
18869,2660056011,1512109154981,420,9
18870,2660016847,1512106505371,420,9
18871,2659637398,1512068413473,420,9
18872,2659453096,1512019466157,420,9
18873,2658750210,1511978471115,450,9
18874,2658727559,1511976489576,450,9
18875,2658734596,1511974352453,450,9
18876,2658297581,1511913293794,450,9
18877,2679450063,1514236884937,420,9
18878,2673759374,1513596058107,420,9
18879,2673738893,1513593358377,420,9
18880,2673745267,1513590558958,420,9
18881,2673611440,1513572659848,420,9
18882,2673582412,1513570441255,400,9
18883,2672350357,1513465609811,400,9
18884,2641098328,1510296913917,420,9
18885,2620042897,1507979419645,420,9
18886,2620030925,1507976408232,420,9
18887,2620009055,1507974127865,420,9
18888,2618607600,1507818992650,420,9
18889,2618537897,1507791934992,420,9
18890,2616918546,1507647194660,420,9
18891,2615579780,1507496686400,315,9
18892,2613362187,1507236083709,420,9
18893,2613328027,1507233833516,420,9
18894,2613280519,1507219406658,420,9
18895,2611176182,1506959406308,420,9
18896,2611193604,1506957697996,420,9
18897,2654664271,1511541817071,420,9
18898,2654650161,1511539207255,420,9
18899,2654627361,1511537413249,420,9
18900,2654614407,1511535102921,420,9
18901,2654109803,1511492925561,420,9
18902,2653989727,1511490817733,420,9
18903,2653986335,1511489944993,1000,9
18904,2653898408,1511483467383,420,9
18905,2653837703,1511477579504,420,9
18906,2653805642,1511473929234,420,9
18907,2653759743,1511468764196,1000,9
18908,2653244953,1511406628009,420,9
18909,2653118636,1511400267298,420,9
18910,2652925462,1511387439773,420,9
18911,2652911557,1511384486453,420,9
18912,2652839411,1511381507693,420,9
18913,2652840473,1511379315179,420,9
18914,2652604883,1511374843137,420,9
18915,2652513885,1511371308178,420,9
18916,2652063585,1511314523969,420,9
18917,2677416717,1513995232034,420,9
18918,2676668555,1513922950804,1010,9
18919,2676652933,1513921402469,1010,9
18920,2676613100,1513917332534,1010,9
18921,2676138668,1513865856208,420,9
18922,2675463252,1513793503847,420,9
18923,2675073954,1513743515726,1010,9
18924,2674636752,1513728490931,1010,9
18925,2673768828,1513609236291,420,9
18926,2673501370,1513563889593,420,9
18927,2673040678,1513548648806,420,9
18928,2672914676,1513537522789,420,9
18929,2672331277,1513463209461,420,9
18930,2671349309,1513380558822,420,9
18931,2671006558,1513312580086,420,9
18932,2670955153,1513309559279,420,9
18933,2670893739,1513304675517,420,9
18934,2670817273,1513298292185,420,9
18935,2670788969,1513295990388,420,9
18936,2669698632,1513178939574,420,9
18937,2679466785,1514242024951,1010,9
18938,2679480326,1514240442914,1010,9
18939,2678874839,1514154498094,1010,9
18940,2678870465,1514152952379,1010,9
18941,2674061043,1513648168521,450,9
18942,2673079154,1513553205122,450,9
18943,2669526789,1513143445913,450,9
18944,2669519886,1513141800601,450,9
18945,2669493913,1513140443305,450,9
18946,2669468761,1513139328955,450,9
18947,2669453197,1513137900602,450,9
18948,2660038071,1512106792054,450,9
18949,2660011772,1512105084446,450,9
18950,2659996399,1512103778142,450,9
18951,2658264616,1511909142451,1000,9
18952,2657902531,1511840268763,1000,9
18953,2655201950,1511587651954,430,9
18954,2655150471,1511585199307,430,9
18955,2655143151,1511584064362,430,9
18956,2653736326,1511467685442,1000,9
18957,2672869469,1513532147775,420,9
18958,2672413732,1513472183638,420,9
18959,2672302210,1513460641222,440,9
18960,2672275129,1513458589823,440,9
18961,2672250075,1513456572096,440,9
18962,2672183927,1513448525666,850,9
18963,2672147859,1513445819814,420,9
18964,2671562315,1513396124663,420,9
18965,2671514686,1513392546467,420,9
18966,2671354542,1513379282023,420,9
18967,2671318011,1513377018773,420,9
18968,2671197040,1513357876751,420,9
18969,2671203440,1513355611675,420,9
18970,2671200017,1513352406775,420,9
18971,2671186624,1513349862383,420,9
18972,2671080095,1513318662903,420,9
18973,2671051674,1513316118728,420,9
18974,2671010675,1513313204285,420,9
18975,2670840637,1513299184189,420,9
18976,2670660846,1513277198104,420,9
18977,2660169005,1512144644871,420,9
18978,2656560672,1511713849391,420,9
18979,2656475165,1511699529413,420,9
18980,2656471357,1511694859145,420,9
18981,2655393384,1511621966534,420,9
18982,2655388939,1511618731337,420,9
18983,2655376046,1511615382621,420,9
18984,2655339720,1511606978454,420,9
18985,2654640018,1511539066383,420,9
18986,2654636027,1511537112510,420,9
18987,2654620611,1511531527346,420,9
18988,2654607605,1511528791629,420,9
18989,2652376008,1511345654526,420,9
18990,2652373190,1511343314112,420,9
18991,2652278062,1511330353872,420,9
18992,2652111221,1511318177904,420,9
18993,2652048627,1511315564109,420,9
18994,2650981469,1511248467778,420,9
18995,2650914033,1511245966221,420,9
18996,2650827650,1511244271099,420,9
18997,2679588562,1514255129459,1010,9
18998,2678507845,1514136562997,450,9
18999,2678505373,1514135225635,450,9
19000,2678503451,1514134111904,450,9
19001,2678500325,1514132230324,400,9
19002,2678475590,1514129665283,400,9
19003,2678008201,1514073472705,400,9
19004,2677978337,1514070427113,400,9
19005,2677953415,1514068053668,400,9
19006,2677908845,1514063873072,420,9
19007,2677824574,1514052102493,1010,9
19008,2677802376,1514050199876,1010,9
19009,2677578449,1514007147766,1010,9
19010,2677548679,1514005072873,400,9
19011,2677528263,1514002961405,400,9
19012,2676959403,1513958361768,1010,9
19013,2676623266,1513919176557,1010,9
19014,2676614679,1513917666804,1010,9
19015,2676500149,1513910148226,400,9
19016,2676466883,1513907649846,400,9
19017,2679283871,1514211738369,430,9
19018,2679279064,1514207012524,430,9
19019,2679268479,1514204938474,430,9
19020,2678926628,1514159323760,430,9
19021,2678404307,1514114903871,430,9
19022,2677938191,1514066692370,450,9
19023,2677924245,1514065101269,450,9
19024,2677917068,1514063559690,450,9
19025,2677873226,1514058709223,430,9
19026,2677846274,1514056286290,430,9
19027,2677796873,1514048540419,430,9
19028,2677758740,1514042861680,430,9
19029,2677756588,1514041012701,430,9
19030,2677738138,1514031205813,450,9
19031,2677324569,1513986498614,450,9
19032,2677312603,1513983619106,430,9
19033,2677293074,1513983119728,430,9
19034,2676154693,1513870754624,450,9
19035,2676116482,1513859955681,430,9
19036,2675630833,1513809662215,430,9
19037,2675879532,1513828842731,1010,9
19038,2668456608,1513044399451,430,9
19039,2668432837,1513041080382,430,9
19040,2668411413,1513040362995,430,9
19041,2668194676,1512993395982,450,9
19042,2668184602,1512992082947,450,9
19043,2668173979,1512990476057,450,9
19044,2668169455,1512985707219,450,9
19045,2668149389,1512984634503,450,9
19046,2668165103,1512981795800,450,9
19047,2667848734,1512951723007,430,9
19048,2667843839,1512950418855,430,9
19049,2667817117,1512948421909,450,9
19050,2667752759,1512941390756,450,9
19051,2667633518,1512928105041,450,9
19052,2667619288,1512926340188,450,9
19053,2667587291,1512918733073,450,9
